video_id,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
4318270124,1043,640,480,what does the man do after standing up,move his hands,2,TN,dance,raise more fingers,walking down the hill,move his hands,drink
9209893989,1110,640,360,what is the possible relation shipbetween the man in white and the child in yellow,parent offspring,5,DO,teacher student,brothers,son and father,parent offspring,colleagues
3268998630,309,640,480,how many children are there,two,9,DC,one,nine,six,two,four
6789657160,830,480,640,what does the girl hold while being held by the man,balloon,8,TC,balloon,elephant toy,swing handle,bin,ponies
9038264963,5007,640,480,how did the man in white react after the man in green starts reading,turns to look at him,6,TN,drink from cup,turns to look at him,load the gun,stand around awkwardly,cross his arms and look in front
4375052499,960,640,360,how did the boys make sure to feed the entire group of ducklings,move to other side,7,CH,move to other side,put spoon into baby mouth,fishing rod,picks it up,spoon
4366402470,794,640,480,how does the boy in red position his hands while on the horse,hold the saddle,7,TC,guitar,standing,hold the saddle,reaches out his arms,riding
3830360173,666,640,480,how many children are in the video,two,10,DC,two,three,kitchen,one,six
4847938096,1095,640,360,how did the man check that he is going the right direction,look at the phone,8,CH,operate the machine,use poles to push,use compass,ask the man,look at the phone
4256670872,2024,640,480,how does the car make the van move near the end of the video,pull the van,2,CH,to smell it,moves his legs,walking,pull the van,lift her legs
14015503616,396,640,360,what is the person in gray on the left trying to do,make food,2,DO,run,make food,horseriding,children s show,entertain the baby
6866986840,1733,640,360,what is the weather like,windy,3,DO,snowy,bright lights and smoke,forest,hot and sunny,windy
12849057245,1985,640,310,why did the yellow costume man pass the mic to the woman behind the podium once he stop talking,speak finished,6,CW,ask for guidance,record for later use,speak finished,performing,ask him to hurry up
4405872555,1512,640,480,where is the boy playing,living room,6,DL,at a slope,playliving area,living room,water park,forest
5793991791,1333,640,480,where are the children hanging out,playground,8,DL,beach,office,playground,floor in the home,bed
5581572407,2025,640,360,how does the woman wearing pink coat and jeans show the woman in black the pond at the end,points towards it,9,CH,taps water with her leg,points towards it,stay on board,carry girl,moves her around
5443388088,2549,640,426,what does the man in spectacles do after passing the book to the man in grey hoodie in the middle,talk to him,5,TN,squat down,performing,smile,laughs,talk to him
6391532457,607,640,360,why did the man wearing jeans hold the toy,revert the toy s direction,2,CW,protect from dirt,selfish,wanted to throw it away,revert the toy s direction,resting
6129861127,2158,640,360,why was there a strap hung around the blonde haired woman,support the guitar,1,CW,support her camera,hold her card,hold her whistle,support her back,support the guitar
2950216986,2184,320,240,why did the man tap his feet?,groove with music,5,CW,play the correct notes,tired standing at one spot,attract the dog,play with baby,groove with music
5352483897,2160,640,360,what did the lady in white do after she approached the person in black near the end of the video,begin snowboarding,6,TN,wave,begin snowboarding,laugh,turn to look at kid,rest her hand under her chin
2564866084,1520,448,336,what does the girl do after jumping off the sofa at the end,smile,2,TN,touch baby s foot,sits down,smile,bevery from falling,look at black cat
8015750225,542,640,360,what does the man do after waving his arms for a while at the end,pull up his shirt,6,TN,smoke,pull up his shirt,walk backward,drink the cup,continue typing
2622782176,932,640,480,why did the boys take turn pointing at the camera,playing,3,CW,tired,playing,oversee,facing the camera,keep each other in check
5794950162,1374,640,480,where are the people hanging out,grass patch,6,DL,room,waterfall,lake,house,grass patch
5370747323,381,640,360,why does the dog stop at the end,hits the curbside,5,CW,let person caress,check the cleaning parts,observe the dog s behavior change,wall in front,hits the curbside
4622219704,1080,640,480,how does the girl in pink react after the water stream moves around,curious,7,TN,moves her hand,curious,ran backwards,sleigh,stops her bicycle
8777792406,1543,640,360,why did the girl pick up the colourful ball again after throwing it through the hoop,play again,5,CW,play again,help her hold,to dance there,avoid being kicked,dancing action
6859121305,1429,640,360,why did the man in grey and lady in bikini shake hands after playing the round,show sportmanship,5,CW,show sportmanship,posing for camera,encourage the girl,affectionate gesture,he wanted to show his medal
5348154608,983,640,360,why did the lady roll him before carrying him up,comfortable,0,CW,playing,moving to better postion,dancing,comfortable,copy the girl
7758160366,1401,640,360,why does the man look at the woman with polka dots at the beginning of the video,listening to her,0,CW,adjust screen,take photo from angle,listening to her,put it close to her,yawn
11277503743,347,640,360,what does the girl wear on her head,beanie,6,TC,gaming,bin,happy,beanie,applying cream on face
10735513724,728,640,360,why does the girl turn her head around at the end of the video,looking at something,2,CW,carry her up,want to be spun again,singing and dancing,finish presentation,looking at something
7971444414,2031,640,360,why did the girl in black stand up and walk towards the boy with brown hat,passed something,1,CW,wants hi-five too,adjusting something,finished her blessing,passed something,help to unbuckle the lady
6323697951,1390,640,360,why are the dogs close together,playing with each other,0,CW,playing with each other,house is small,looking for food,fighting for food,gathering
2603316817,657,320,240,how do the people on the canoe make the canoe move,paddle,1,CH,paddle,jumping down,using the jetboat,attached with a rope,board
8727748794,2053,640,480,what did the boy with brown hair do after the girl in pink lied down on her stomach,sit down upright,3,TN,sit down upright,got up,became falls off,clap,talk to the camera
4769483978,871,640,480,why was the toy dangling at the end,person dangled it,9,CW,point to direct baby s attention,yawns,looking at drumstick,person dangled it,to hang the bottle
2727920414,2028,500,375,why does the moose with horns look behind him as it eats from the trough,check for safety,4,CW,getting fur shaved,to return to the owner,check for safety,spread ketchup,playing in snow
3290674826,678,320,240,why did the lady adjust her leg position after painting for some time,legs tired,5,CW,legs tired,watch somewhere,take toy to play,to stretch her body,kick ball
5708341874,908,640,480,what does the girl do after walking for a while at the start,stop and look at boy,6,TN,drink from cup,stop and look at boy,hands over the remote,turn her front,cry
3438416167,2214,640,480,why is the dog looking at the table,curious what item on table is,1,CW,look,curious what item on table is,being dried,trying to bite,to eat food from it
5932671106,1183,640,480,what does the striped shirt baby does when he gets the shoes,lifts the shoes up,4,TC,lifts the shoes up,crawl after the foot,walk away,throw the shoes away,pass shoes to camera man
2670179772,1860,640,480,what did the boy do after he turned to the girl at the end of the video,turns the baby over,8,TN,touch baby lips,whisper,walk away,turns the baby over,clap hands
2448077748,2697,640,360,what does the lady do before standing still at the front part of the video,dancing,1,TP,walk off,walk away from the table,waggling,restless,dancing
3060710599,1047,320,240,where did the boy put the plastic bag after he took the toy out of it,on the floor,10,TN,on the floor,in water,car,behind a chair,in his left hand
4392747521,1006,640,480,how many people were captured hiking together,five,9,DC,two,four,five,eight,one
7980911107,1300,640,480,why did the girl in striped reach out her hand before the candles are blown,wants to eat the cake,1,CW,remove dirt from her tissue,posing,prevent the boy from messing the cake,wants to eat the cake,do nt want to be recorded
12396268245,2896,640,480,why is the baby patting at the beginning of the video,excited,0,CW,yawn,to pick up bag,say hi,eat food,excited
4520112789,1642,640,360,what did the person wear on his hand when he was caress the cat,a watch,11,TC,smells him,enjoying it,puts it back,use hand gesture,a watch
4464727975,2471,640,480,why did the man point at the paper on the table in the middle of the video,ask baby look at certain part,3,CW,ask baby look at certain part,stay clear of the bird,wants to open it,gets comfortable,push fish s down
4308410480,2692,640,480,how does the boy in blue pants react when the boy wearig mask kick towards him at the start,bend down,7,TC,hold his legs,four,bend down,kick back,run off
6233051017,760,640,480,where is this video taken,outdoor,5,DL,house,room,lake,forest,outdoor
3667765413,1170,640,480,what did the man in white shirt do when the man in colourful shirt was caressing the dog,look at him,6,TC,relaxed,happy,put white paper in front of dog,look at him,struggle
3101007084,1003,320,240,how did the lady prevent injuring her head,wear helmet,0,CH,hold child s hands,swimming cap,wear a bib,lie on pillow,wear helmet
6811623202,984,640,360,why does the woman in sunglasses open her arms at the start of the video,gesturing to boy,0,CW,waving to another woman,holding dog leash,pick up toy,posing in the camera,gesturing to boy
4128559642,450,640,360,what is the relation between the man and the lady behind her,couple,1,DO,couple,colleagues,offspring,grandparent offspring,trainer trainee
7055097657,1238,640,480,what did the lady in white do as the man was singing,walk past him,7,TC,sway along with music,makes noise with a spoon,walk past him,play with toy,dancing
8409447027,1697,640,360,how is the girl able to moved on the snow,skiing,6,CH,crawling,walking,bicycle,sled,skiing
8005683112,691,640,360,why does the man with a band on his wrist hold up his camera in the middle of the video,take picture of bear,3,CW,not his turn to play,take picture of bear,holding the rope,talking to man in black,show the beer they are drinking
8031670968,1292,640,360,how do the children get out from the swimming pool,climb from the edge,2,CH,woman hold him,use float,carried by the man,climb from the edge,lift themselves up
4999665957,1773,640,360,why are pictures taken with the camera when the couple is blowing the candles,remember the occasion,3,CW,light other candles,adjust it,remember the occasion,blow it,camera taking photos
2885656050,449,500,283,why did the man bend down again after throwing the sleeve away,rub bat,5,CW,boy is nascent and learning,rub bat,show to boy,talk to baby,to move away from the lady
4316081013,770,640,480,what did the man in stripped do after he spoke into the microphone,look down,3,TN,look down,look up,engaged,continue to walk,take cup
3392902718,998,640,480,what colour was the man leading the group wearing,black,8,DO,pink and white,blue,black,grey,purple
4783216249,2459,640,360,where is this video taken,room,9,DL,front porch,room,by a lake,beach,dancing hall
2972176704,1485,640,362,why is the lady looking at the laptop while playing the instrument,control the music,1,CW,control the music,playing,for baby to be seen,engage in video call,type on her laptop
3350647572,1836,640,480,why is the girl turning around in the middle of the video,dancing,2,CW,dancing,curious,for fun,lose interest in lady,look at screen
2512028142,1071,320,240,what is the relationship between the three people,friend,0,DO,team member,colleague,classmates,friend,coworkers
4480893533,484,320,240,why does the girl in pink squat down at the end of the video after jumping off the swing,land badly,3,TN,clap,stop dancing and watch,put finger in her mouth,land badly,bounce while carrying baby
3224556776,486,640,480,why did the boy sat down near the end of the video,stop playing with baby,4,CW,stop playing with baby,press something on the report,carry boy off,lost his balance,looking at the view
2436811248,2599,500,375,why did the baby close the laptop at the start,playing with it,0,CW,to use laptop,resting,watching the phone screen,playing with it,look at the dog
3451474094,720,640,480,where are the animals at,zoo,3,DL,forest,bus,a forest,stage,zoo
5178855777,2403,640,480,why does the cat move closer to the person at the start,to be brushed,5,CW,resting,to be brushed,play with it,playing with human s foot,avoid person s hands from petting it
10155986776,879,640,360,why is the boy in brown dancing,follow music,1,CW,to see what moves to make,signal end of the dance,follow music,talk to the person,teach him to dance
4338260909,528,640,480,how does the man drink from the glass,straw,7,CH,set camera up,diving in,pick up bottle,straw,wish an oxygen tank
3914303892,1427,480,360,what does the girl do after the man points his finger out,pass the bag over,9,TN,clicks on the computer,pass the bag over,facepalm,hug the woman,shakes her hand
4976006471,2661,320,240,what is the lady in pink s expression as she talked to someone at the end of the video,smiling,4,TC,looked at camera,do a peace sign,moved her hand down slowly,smiling,talk to the audience
3242157854,652,320,240,why does the girl have her finger in her mouth initally,suck,0,CW,direct attention,observing the child,talking,interacting with boy,suck
3551107462,1425,640,362,what is the likely relationship of the people on the stage,team mates,3,DO,performers,rock,team mates,classmates,dance group
4992749220,1230,640,480,why did the man in white hold onto the baby s hands at the start,ensure baby do nt resist,2,CW,ensure baby do nt resist,pick up baby,encourage boy,prevent falling off,to hit face
2681849266,2262,500,375,what pattern are they forming with the wooden sticks,create unifrom patterns,5,TC,lying on the chair,create unifrom patterns,running in the forest,throw the stick in the air,curious
6819935501,430,640,480,why does the lady in red cover her nose after drinking from the small glass,wipe her face,4,CW,prevent bubbles forming,wipe her face,playing,feed baby,to drink water
6183717048,450,320,240,who guides the driver after removing the cloth,man in yellow,8,TN,lady in car,man getting off bike,man in yellow,man in black,man with cap
5379354799,1467,640,1138,what is the lady holding as she walks,umbrella,5,DO,horse guide,bottle,umbrella,bin,wrist band
6855479096,1553,640,480,what is the first rabbit doing on the field near the beginning,resting,0,TC,resting,bouncing away,looking around,eating grass,running
6341769390,1728,640,1138,why does the boy pick up a dog near the end of the video,hug it,1,CW,get him off the couch,hug it,they smell of the food,missed the ball,chase the ball
3266500980,2666,640,352,what did the man do before the dog put its head under its paws,caress the dog,7,TP,scratch body,lie down,eat the food,looking at the baby,caress the dog
3616966959,636,640,480,why did the man clap nearing the end,play with baby,7,CW,play the rhythm,gesture to camera person to leave,play with baby,cuteness of the baby,make a different gesture
5040632101,2642,320,240,how many people are involved in the video,five,6,DC,two,three,five,four,one
3779711120,1216,640,480,why did the boy stand a distance away from the pool near the end,distance to jump,6,CW,to dress himself,perform singing,distance to jump,guide baby forward,assisting with the barbeque
7170931325,447,640,360,where are the people hanging out,living room,5,DL,road,water fountain,living room,hospital room,grassland
5314486265,1050,640,360,how many kids are present in the video,two,11,DC,three,two,one,six,kitchen
7063303509,900,640,360,how did the boys make a smooth exit after the perfomance,dance while leaving stage,1,CH,dance while leaving stage,used his hands to protect himself,waving their hands,reverse and accelerate forward,smiling
3239624537,926,640,480,what colour of bikini did the second girl wear,pink,8,DO,red and white,white and red,blue,grey,pink
10717276603,2028,640,360,what does the boy do as the adult follows him behind,walk around the store,3,TC,touch man s hoodie,eat food,walk around the store,sit on swing,watching
2962441847,524,640,480,what did the man with grey scarf do after pushing the man in red onto the sofa,stand at the side,5,TN,stand at the side,flipping pages,sit up,stand on sofa,walk to sofa
2400708940,388,640,480,what does the man in headphone do after sitting down,scratch his forehead,3,TN,stop hitting,scratch his forehead,raise his arm,hug and dance,stand up and walk over
4903182028,1386,640,480,where are the boys hanging out,beach,8,DL,beach,classroom,front yard,restaurant,car
6595030215,466,640,360,how is the man feeling while playing with the baby at the end,happy,11,TC,happy,refreshing,irritated,sleepy and bored,alert
9934829764,744,640,360,how many people are in the video,two,2,DC,six,eight,eleven,two,nine
8954271057,733,640,480,how is the cat positioned in the video,sitting,4,TC,relaxed,sitting,happy,rub the cat,walk past
6177775284,1516,640,360,what did the boy in orange do after he reached the camera,smile,6,TN,smile,touch camera,cry,read book,push dog
6521889201,1084,640,360,why does the lady in black brush her skirt after she passes the food to the child,dirty,3,CW,to sweep off candy,wear the apron,to lift up skirt,dirty,to lift baby up
5460164242,2565,640,480,why did the girl put the apple on the floor before proceeding with her dance,to put her palms on floor,5,CW,feed the dog,to play with the baby,for fun,to get the dog s attention,to put her palms on floor
8782034526,1662,640,1138,what is the relationship between the people in the video,colleagues,7,DO,family,band members,seesaw,colleagues,friendsfamile member
4800889464,936,360,480,how does the boy support himself from falling over in the middle of the video,hold onto bench,3,CH,hold onto bat,stops pedalling,hold on to floor,hold onto bench,in front of his chests
3264772244,648,640,480,why is the girl moving her legs on the bicycle,pedal bicycle to move forward,1,CW,pedal bicycle to move forward,waiting to start cycling challenge,to swing up and down,stay close to the boy,to fly
5996089553,405,640,480,why is the lady in red bending down and facing the ground,to reach out to the rabbit,0,CW,dancing,to stuff the soil in,to reach out to the rabbit,crying,playing with boy
8028701719,1943,640,360,what does the woman do after the taller man gives her a thumbs up at the end,raise hands,11,TN,jump around,point to her left,helps the man button,raise hands,put the cake aside
3860452986,675,640,360,why did the lady look down at the start,to see which tild to step,2,CW,play with her phone,reach the cake,to catch rolling fallen bapple,to see which tild to step,dance move
5873013017,1511,640,480,what does the baby hold onto as he swims,float,0,TC,helmet,swimming cap,float,plastic balls,other babies
4123326213,1545,640,480,what are the girls doing,dancing,5,TC,with their legs,applying cream on face,eating something,playing with her book,dancing
5309902755,2052,640,480,why is the woman in white holding the white book,for girl to read,0,CW,holding the bottle,ask the boy to follow,a participant of dog show,for girl to read,to see who s walking around
4839112022,2689,640,480,why is the boy wearing red shirt turning around in the middle of the video,he is bored,1,CW,to put ball in position,look at something,show off dance moves,pushed by spinning chair,he is bored
5700674176,492,640,480,where are the peple,grass patch,7,DL,forrest,grass patch,aracade,classroom,lake
5853657753,555,640,480,how many people are filmed,three,6,DC,three,five,four,two,one
2400987326,2576,320,240,why did the man in blue look over towards the back,look at others speak,2,CW,sharing with his friends,sunny outside,look at others speak,injured,ask for help
8120629936,1527,640,360,what do the girls do after turning one round in the middle,clap their hands,6,TN,sit down and play,clap their hands,pick up shoe,adjust ropes,take the food
4133947381,1493,640,480,how many cats were in that glass compartment,one,4,DC,one,three,four,two,five
6774795741,558,640,1138,why is the girl in pink dress wearing a flower on her head,decoration,0,CW,take picture with plant,decoration,attract attention,playing the violin,having fun
9048441759,1860,640,480,why are the people moving thier feet in the water,divers swmming,0,CW,to rescue those in the water,breathing,steer direction of the raft,divers swmming,in pain
8888541668,1155,640,360,what does the lady at the back do as the boy is singing,watch him,0,TC,watch him,sing while playing piano,raise and clap her hands,sit on sofa and listen,move her hands around
4310885436,2697,640,360,what did the ladies do after dancing their parts when they are standing in a vertical row,move to the back,1,TN,move to the back,baby,put on man s shoulder,happy,looking at scenery
3555802519,1227,640,480,what is the baby lying on,lap,4,DO,blue,lap,light blue,yes at the end,swing
9088563110,1536,640,360,how does the girl in pink start to move her leg in the middle of the video,from side to side,4,CH,to show her something,kick forwards,in a circle,crawls,from side to side
5296127747,630,640,480,how does the man in the suit guide the woman in the grey dress in the dance,hold on to her waist,3,CH,walked away,push her away,hold on to her waist,lift the girl up,kick each others feet
3512293350,732,640,480,how many tables was the cameraman away from the speaker,two,7,DC,five,three,two,four,six
2718262890,468,640,480,why does the man in black occasionally move his hands and points forward,gesture,7,CW,sunny,taking photos,gesture,playing game,engage audience
4310885436,2697,640,360,why are the girls wearing similar outfits,dance outfit,5,CW,performing at an event,dance outfit,same group,photoshoot,push the rake
3600558274,891,640,480,why did the baby in red dress fall down in the kitchen floor after walking speedily across,lose balance,0,CW,lose balance,to continue spinning,cleaning the toilet bowl,curious about the socket,curious and want to play
12244908555,999,640,360,how did the boy in yellow move down the slope,ski,2,CH,running,slides,happy,ski,guide driver using hand gestures
6945928822,942,360,480,why is the man with beard moving his mouth,recording,0,CW,sing,recording,talk,demonstrating,going with rhythm
13013989434,1421,640,360,why is the penguin hopping,enjoying themselve,1,CW,look at bird,escape from towel,trying to stretch its body,attract penguin attention,enjoying themselve
9223935720,1004,640,480,why did the boy stretch his arm out after turning to look at the camera after the girl ran away,to point to the tv,7,CW,show food in mouth,grab toy,pick up baby,part of performance,to point to the tv
10755524486,1373,640,1138,why did the boy point his fingers in the middle of the video,gesturing to the girl,3,CW,to see how to move the rod,indicate no speaking,point towards the camera,gesturing to the girl,to touch the sandals
3661642006,1525,640,480,where could this be happening,living room,11,DL,in a shop,outdoor,park,living room,home
7933485374,630,640,360,where are the people hanging out,zoo,4,DL,garden,home,zoo,park,ancient site
5677965125,904,640,360,why was the boy staring up in the sky after receiving the object from the man,looking at the object,4,CW,finding birds,singing to the clouds,see how to play with it,looking at the object,read the book for the baby
3195040591,1534,640,480,what does the boy do after finishing talking at the beginning,walks away,11,TN,continue cycling,run toward the camera,stretch out arm,adjust the tricycle,walks away
3530395394,1416,640,360,what did the lone pig do right at the end,run,3,TC,run,looks around,turn one round,look down,put something on the floor
3628237900,1206,640,480,how does the lioness scratch its front legs at the end of the video,using back legs,3,CH,using back legs,pet dog,caress its neck,jump,with his mouth
4112159581,441,640,480,why did the heads of the birds moved as they walked,moves with the body,10,CW,get to the paper,food net,check for predator,one flock,moves with the body
11973479386,528,640,424,what does the man do after pressing on the launchpad a few times with his left hand at the start,adjust the black wire,2,TN,put hands on screen and talk,move forwards,touch object hanging behind pants,adjust the black wire,back pocket
3196912028,1368,640,480,why did the child in black in a bun yawn while she was colouring her piece of paper,tired,3,CW,make it tighter,get baby to open mouth,feed baby more food,play with child,tired
4760431362,1076,640,360,why are there purple leash on the dogs neck,put by owner,4,CW,keep it under control,for identification,its collar,put by owner,domesticated
2562609358,2697,320,240,what does the man in the middle do after turning the knobs on the middle mixer in the middle,turn knobs on right mixer,5,TN,turn to his left,turn knobs on right mixer,dip food into sauce,snap his fingers,spray out horizontally
13643603625,1655,480,272,why is the boy in stripes holding onto a stick,prop for acting,3,CW,playing the drums,it is sunny,prop for acting,playing,hit the drum set
12864348785,1246,640,360,why are their bright lights in the background of the performance,disco,0,CW,take photos,light reflecting from lamps,crowd taking photo,bring attention to performance,disco
4338260909,528,640,480,why did the man hold the cup up at the end,drink from it,4,CW,bring to table,cat drink water,drink from it,feel thirsty,wants to wet his hand
3840549230,1551,640,360,why did the girl almost fall towards the start of the video,lose balance,3,CW,take balloon away from baby,falling asleep,lose balance,jump higher,pick ball up
3319138579,486,640,480,why are the two girls singing in the house,for fun,2,CW,for fun,following the rhythm,practise playing,background music,enjoying her performance
3245229746,495,320,240,why are there snow on the cliff,it is winter,3,CW,huge snowfall,support to come down,to support when climbing,walking,it is winter
8120629936,1527,640,360,what did the girls do after clapping in the middle,run to bench on the right,3,TN,look at another lady,run to bench on the right,scrunch thier legs,moves thier hand,put down the souvenirs
5783801873,845,640,360,why did the motorcyclist slow down before moving into the bridge,small openings,0,CW,lost balance,small openings,have to turn a corner,ride ending,careful of animal crossing
5300427189,1259,640,426,what happens to the cup after the man finishes pouring the water,change colour,5,TN,change colour,spill the drink,cup breaks,man drops cup,cup flips
12843838795,4454,640,360,why does the helicopter fly for sometime with the person in red in the middle of the video,reach the correct destination,3,CW,looking down at elephant,fly away,reach the correct destination,duck from attack,ball rolling away
6911198917,672,640,480,what does the girl do after she falls onto the ground after getting off the float,rolls on the ground,3,TN,ran back,rolls on the ground,hold the mans hand,put away her shoes,move back to the sea
3527864378,1517,640,480,why does the baby constantly look at the bunny,interested,4,CW,want to eat it,not hungy,want to move somewhere,follow the toy car,interested
4691227795,711,640,480,why did the lady leave her hands face upwards on her lap,hygiene,2,CW,restingcomfortable,hygiene,to prevent hairs on her body,stablise,play with dog
8212773822,1461,640,360,what does the lady do as the girl plays with the man,watch,1,TC,watch,stand still,dancing,looking at arcade,cook
3263249144,1176,320,240,why is the boy closing his eyes while eating food,dozing off,0,CW,to eat,dozing off,watch the guitar show,easy to get the food,can not cut the food
3009494103,1961,320,240,what did the girl do after she stood up from the chair,dances,6,TN,adjust boy s gown,dances,clap hands,swings the baby,move to boy
2737632741,1017,640,480,how did the lady help the by go up the rock,hold his hands,6,CH,hold his hands,to play with a dandellion,taking turns,carried in her arms,kick away the mud
7425571114,316,640,360,why did the children stand up one by one,to introduce themselves,0,CW,learn to walk,part of performance,to perform in order,looking at the person,to introduce themselves
5945234319,1989,640,480,how does the girl rest her right hand as she eats the fruits,on the table,9,TC,on top of her head,at the sides of her body,on her hips,stand around and watch,on the table
5192910012,810,640,480,why is the boy leaning against the toy car handle at the end of the video,resting,5,CW,try to blow out cnadles,to talk to camera,resting,pick up the ball,focued on baby
5020559269,2697,640,1138,how many performers are there on the stage,one,4,DC,three,eleven,six,seven,one
7159518927,1802,640,480,how do the kid open the gate,pushes it,8,CH,support,pat it,walk,dad push toy train,pushes it
8223287911,1485,640,480,why is there a sheet on the floor filled with toys,for baby to play safely,3,CW,for sale,let baby take photos,for cat to play,baby dropped it,for baby to play safely
3120284159,906,640,480,what activity is happening,horse riding,7,DO,playing with bottle,presentation,barbeque party,discussion,horse riding
2458584542,1405,320,240,how did the woman react when seeing the baby at the start of the video,smile,1,TC,touch baby mouth,hanging clothes,step on the books and dance,point at something,smile
3552516882,412,480,640,why did the baby let go of the towel that was on his hand,clap his hands,0,CW,clean mouth,hair got splashed,clap his hands,want to clap,dry her hands
6187760154,1206,640,480,what does the lady do after she stopped the horse at the end,remove leg,4,TN,walked to camera,play with baby,remove leg,lies down,turn around
3217749642,2697,640,352,what did the black dog do when it approached the green toy,bite it,2,TC,bite it,drink from water bowl,barked back,walk away,lie down
4295889026,567,640,480,what does the man in black suits at the back do after walking towards the woman in brown dress in the middle,hold hands,8,TN,hold hands,listening,bends down to listen,claps for her,drink water
3245813360,405,640,480,why did the toy close its eyes,human touched it,2,CW,sleepy,distracted by it,engrossed into music,human touched it,curious
2581312980,1455,640,480,why did the lady stop speaking,let others speak,14,CW,do not want to be filmed,looking at tickets,direct attention to it,look at the side,let others speak
4931493992,315,640,480,how did the cat react when the person tried to touched it,push person s hand,4,CH,push person s hand,jump up and swipe with paws,swing stick,wrestle,limping
7971444414,2031,640,360,what did the lady in black do after she stood up in the middle of the video,walk to boy in white,3,TN,push cheeks up,begin snowboarding,walk to boy in white,pick up something,eat ice cream
5050116958,2385,640,360,why do the man wearing the checkered shirt and the woman wearing green hug,show affection,4,CW,show affection,talking to each other,part of ceremony,feeding baby,assess his lifting
8631926258,2206,640,360,why do the other take turn to stand next to the man in sunglasses,take pictures,2,CW,cheer with him,talk to him,take pictures,cool dancing,working with him in the skit
5765473409,2517,640,426,how did the girl support herself while standing up at the start,by the fence,8,CH,hold the rope,on sticks,get up the chair,lean on the wall,by the fence
13842949604,2204,640,360,why did the dog follow the man and the lady when they take turns to transport things inside,help,4,CW,help,playing with each other,to calm it down,focus on playing with one another,want to play
3150525444,665,320,240,why is the lady in white holding onto a wine bottle when she dances,drinking it,7,CW,drinking it,for fun,pregnant,playing with a toy,excited
9555298916,756,640,360,why is the girl smiling into the camera at the beginning of the video,pose,4,CW,talking to lady,encourage her to join,pose,found something funny,look good in camera
5592857244,2543,640,362,how does the lady in red give instructions to the lady in pink on how to secure the plant with strings,hand gestures,4,CH,push her,hand gestures,man in blue shirt passed it to her,points toward it,kneel on floor
5633240388,861,480,352,how did the boy in navy blue signalled for the camera man to follow him in the middle of the video,point to his right,9,CH,point to his right,helmet,raise his hands,peace sign,points in the direction
3525082926,1036,640,360,what is the green man doing as the bowling ball rolls towards the pins,watching,7,TC,put ball into hole again,pick up the ball,bowling,watching,crawl
7438153002,2697,640,360,what are the people on the field doing,walking,5,TC,walking,ski,playing at arcade,making campfire,rugby
5110605033,1322,640,360,how do the people keep themselves warm,wear thick clothings,3,DO,cover his body fully,wear hoodie,dressed in warm clothes,jacket gloves long pants,wear thick clothings
5777926447,812,640,480,why is the man with sunglasses on head moving his arm near the end of the video,gesturing something,7,CW,pick up the ball,maintain balance,gesturing something,look at the dogs,pose for camera
3830360173,666,640,480,what did the girl do after the boy stuck out his tongue at the start of the video,look at him,7,TN,attract the dog,tilt head forward,look at him,roll on her back,get back up
4437974380,608,640,480,how is the baby kept warm?,wrapped around towel,0,CH,wrapped around towel,wear thick clothes,wear gloves,drink hot water,hot shower
8448503290,2550,640,480,why is the lady playing with the ball,attract the baby,1,CW,playing with the ball,attract the baby,ready to throw,play with cat,for fun
5312674396,388,640,480,what did the man do after he has stopped,show himself smiling close to camera,4,TN,show himself smiling close to camera,looked at the lady,cover the camera with hands,throw the rope,let go of boy s hand
5141356733,1217,640,1138,what does the baby do after running at the end,hold someone s legs,6,TN,get back up,hold someone s legs,try to open the item,stop playing with balloon,look down
8313454466,1605,640,1138,why did the girl push the man s hands away from the piano,wants to leave,5,CW,playing herself,scared of him,dry her hands,wants to leave,finished performing
3441910437,307,640,480,why did the water splash so high near the end,man jumped into the water,4,CW,strong wind,strong waves,many boats moving on water,man jumped into the water,boat overturned
7980036093,796,640,360,how is this musical instrument controlled,motion,0,CH,hitting it using hands,step on it with feet,baby pushes it,swing ropes,motion
6470188301,1210,272,480,what does the boy do after falling down the first time,hold railing of bed,1,TN,hold railing of bed,jump on bed,get down bed,stand up,moves his head
6828150903,2035,640,360,what did the boy do after he hugged the blue flower toy,raised arm and pointed at flower,8,TN,touch his chin,raised arm and pointed at flower,moves it away,come and stand on the stool,stop and look behind him
6043147104,1993,640,480,what does the lady do to the baby in the middle of the video,tickle baby,1,TC,pick up toy,feed baby,tickle baby,puts her hand on the blanket,crossed arm
4132540355,960,640,480,how did the man tried to get a response from the crab,touch it,7,CH,with fishing rod,fishing rod,scoop prawns out,pretends to be an animal,touch it
5280626374,1056,640,480,why does the lady in blue pass the child a microphone,child give speech,2,CW,tie rope,eating cake,child give speech,dance,show off the dance move
3160466137,918,640,480,why did the green shirt boy put his hand at the camera when he walked near it,covery the camera lens,4,CW,covery the camera lens,playing,get the baby s attention,dig sand,playing with boy
2399357525,1025,640,480,why is there a mat on the floor,allow the girl to play,0,CW,child play with water,allow the girl to play,playing with toy on floor,the toddler was controlling it,resting
5182578763,915,640,480,how is the device able to move,wheels,0,CH,string,car,studio light,chair,wheels
2813608616,323,500,375,how many people are there,two,6,DC,two,eleven,six,seven,three
9443556067,480,640,360,why are the men listening to the lady,details about car,0,CW,talking,indicate her turn to speak,the lady asked them a question,talking to the crowd,details about car
